Symbol,Description,ISIN,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Exchange
ICICIAMC,ICICI Prudential Asset Management Company Ltd.,INE346A01027,3062.35,INR,-1.0229476405947024,12279,1.632107823590398,1531954359985,INR,,,,,0.879174060332312,Finance,BSE
ICICIAMC,ICICI Prudential Asset Management Company Ltd.,INE346A01027,3063.8,INR,-1.1390403665580242,323730,1.4443875329273776,1531954359985,INR,,,,,0.879174060332312,Finance,NSE
TATACAP,Tata Capital Ltd.,INE976I01016,360.3,INR,-0.7301281168204925,29497,0.13307545649523903,1530596354701,INR,27.971647943854855,12.8809,INR,22.38849932539005,0.157046425127428,Finance,BSE
TATACAP,Tata Capital Ltd.,INE976I01016,360.6,INR,-1.1377655928718238,856801,0.3744370122338673,1530596354701,INR,27.994938241893035,12.8809,INR,22.38849932539005,0.157046425127428,Finance,NSE
CUMMINSIND,Cummins India Limited,INE298A01020,5495,INR,-0.03638348189921776,11000,0.372342406076628,1523768467102,INR,64.49515376724469,85.2002,INR,18.09103244862288,1.20065490267419,Producer manufacturing,BSE
CUMMINSIND,Cummins India Limited,INE298A01020,5550,INR,0,324047,1.003766054829896,1523768467102,INR,65.14069215799964,85.2002,INR,18.09103244862288,1.20065490267419,Producer manufacturing,NSE
VBL,Varun Beverages Ltd.,INE200M01039,439,INR,-1.348314606741573,3152444,0.29534480537579255,1498432033936,INR,43.84825905431591,10.0118,INR,17.785882352941165,0.338600451467269,Consumer non-durables,NSE
VBL,Varun Beverages Ltd.,INE200M01039,442,INR,-0.2257336343115124,345930,0.6436142868864216,1498432033936,INR,44.14790547154358,10.0118,INR,17.785882352941165,0.338600451467269,Consumer non-durables,BSE
BSE,BSE Ltd.,INE118H01025,3618,INR,1.202797202797203,2817947,1.29340504323625,1456094183350,INR,59.02688839545731,61.2941,INR,87.748031978436,0.27972027972028,Finance,NSE
POWERINDIA,Hitachi Energy India Limited,INE07Y701011,32105,INR,0.8006279434850864,5838,0.7419080176390601,1419629819107,INR,144.8610971361225,221.6261,INR,150.51555364651622,0.0188383045525903,Electronic technology,BSE
POWERINDIA,Hitachi Energy India Limited,INE07Y701011,32005,INR,0.015625,77400,0.6439669696528486,1419629819107,INR,144.4098867416789,221.6261,INR,150.51555364651622,0.0188383045525903,Electronic technology,NSE
BHEL,Bharat Heavy Electricals Limited,INE257A01026,407,INR,-0.14720314033366602,200155,0.3959129120165617,1419288994788,INR,58.261877836151,6.9857,INR,739.324762705755,0.343473994111874,Producer manufacturing,BSE
BHEL,Bharat Heavy Electricals Limited,INE257A01026,411.95,INR,0.19457618873890586,4709584,0.5790455637841532,1419288994788,INR,58.97046824226635,6.9857,INR,739.324762705755,0.343473994111874,Producer manufacturing,NSE
BPCL,Bharat Petroleum Corporation Limited,INE029A01011,323,INR,0,1161607,2.6441172955777974,1401325563965,INR,8.05548558616751,40.0969,INR,-1.167107053418259,6.96594427244582,Energy minerals,BSE
BPCL,Bharat Petroleum Corporation Limited,INE029A01011,324,INR,-1.8033035308380023,5331584,0.7913006065424275,1401325563965,INR,8.080425170025613,40.0969,INR,-1.167107053418259,6.96594427244582,Energy minerals,NSE
IDEA,Vodafone Idea Ltd,INE669E01016,12.9,INR,0.3110419906687475,308781891,1.0271137266731498,1394374799789,INR,4.040973592707452,3.1923,INR,,0,Communications,NSE
IDEA,Vodafone Idea Ltd,INE669E01016,12.8,INR,-0.5439005439005323,18564545,1.1037760017412686,1394374799789,INR,4.009648216019798,3.1923,INR,,0,Communications,BSE
SIEMENS,Siemens Limited,INE003A01024,3994.45,INR,2.421794871794867,73710,6.316953190614102,1388870004272,INR,77.54572333234324,51.5109,INR,-32.46668624499835,0.461538461538462,Producer manufacturing,BSE
SIEMENS,Siemens Limited,INE003A01024,4000.5,INR,2.576923076923077,1107988,3.4192189962508532,1388870004272,INR,77.66317420196502,51.5109,INR,-32.46668624499835,0.461538461538462,Producer manufacturing,NSE
LTM,LTM Limited,INE214T01019,4560,INR,-2.0218731870823654,15002,0.1530098117210289,1380505255612,INR,25.866470020988146,176.29,INR,10.818456122705543,1.61148234889667,Technology services,BSE
LTM,LTM Limited,INE214T01019,4559,INR,-2.79317697228145,316156,0.5723830380135508,1380505255612,INR,25.860797549492315,176.29,INR,10.818456122705543,1.61148234889667,Technology services,NSE
PFC,Power Finance Corporation Limited,INE134E01011,420,INR,-0.3558718861209964,8639728,1.5120995310646181,1376142453369,INR,5.35121147605524,78.4869,INR,12.660082966110215,4.4484412470024,Finance,NSE
PFC,Power Finance Corporation Limited,INE134E01011,419,INR,0.4796163069544364,952957,4.270971055582496,1376142453369,INR,5.338470496350346,78.4869,INR,12.660082966110215,4.4484412470024,Finance,BSE
POLYCAB,Polycab India Ltd.,INE455K01017,9176,INR,1.5718397166260791,318448,1.0301046705488168,1361082735746,INR,48.356302049820265,189.7581,INR,29.270672035740542,0.520204982899645,Producer manufacturing,NSE
POLYCAB,Polycab India Ltd.,INE455K01017,9120,INR,0.9419030647821267,25883,1.8634537574335124,1361082735746,INR,48.061189482820495,189.7581,INR,29.270672035740542,0.520204982899645,Producer manufacturing,BSE
CGPOWER,CG Power & Industrial Solutions Ltd,INE067A01029,880,INR,3.5294117647058822,609298,1.0603293348826397,1338761828613,INR,110.86753848867387,7.9374,INR,21.12620173966123,0.152941176470588,Producer manufacturing,BSE
CGPOWER,CG Power & Industrial Solutions Ltd,INE067A01029,880.05,INR,6.530686357583819,8524215,1.634910457249933,1338761828613,INR,110.87383778063345,7.9374,INR,21.12620173966123,0.152941176470588,Producer manufacturing,NSE
UNIONBANK,Union Bank of India Limited,INE692A01016,173.85,INR,0.08635578583765441,363078,0.39388974996845766,1325957246626,INR,6.428579352371937,27.0433,INR,9.751870911186503,2.87852619458837,Finance,BSE
UNIONBANK,Union Bank of India Limited,INE692A01016,174,INR,0,6867862,0.5432224264883995,1325957246626,INR,6.434126012727737,27.0433,INR,9.751870911186503,2.87852619458837,Finance,NSE
BRITANNIA,Britannia Industries Ltd,INE216A01030,5310.85,INR,-2.1402248019163372,35481,1.7455710089883552,1307192271652,INR,50.49224435856116,105.1815,INR,16.282913465652356,1.66758798599595,Consumer non-durables,BSE
BRITANNIA,Britannia Industries Ltd,INE216A01030,5478,INR,-0.9582354004700777,272040,1.0337975491200142,1307192271652,INR,52.08140214771609,105.1815,INR,16.282913465652356,1.66758798599595,Consumer non-durables,NSE
PNB,Punjab National Bank,INE160A01022,113.99,INR,0.8761061946902609,7961139,0.5588453766773194,1299851876408,INR,5.931325871695207,19.2183,INR,31.335337934804897,2.6525198938992,Finance,NSE
PNB,Punjab National Bank,INE160A01022,113.7,INR,0.5305039787798485,642510,0.9955687421382283,1299851876408,INR,5.916236087479122,19.2183,INR,31.335337934804897,2.6525198938992,Finance,BSE
BANKBARODA,Bank of Baroda,INE028A01039,245,INR,-0.910010111223458,4143561,0.4353013057491736,1276292112071,INR,6.97657862888873,35.1175,INR,-6.666436328264112,3.44408427876823,Finance,NSE
BANKBARODA,Bank of Baroda,INE028A01039,246.5,INR,-0.12155591572123638,292905,0.7024461207361721,1276292112071,INR,7.019292375596213,35.1175,INR,-6.666436328264112,3.44408427876823,Finance,BSE
TMPV,Tata Motors Passenger Vehicles Ltd,INE155A01022,348.55,INR,-0.21471514457486401,8003110,1.0830165940138932,1275830928010,INR,1.5844996790541463,219.9748,INR,258.72962549229044,0.865925819021504,Consumer durables,NSE
TMPV,Tata Motors Passenger Vehicles Ltd,INE155A01022,345.3,INR,-0.33193823062490324,625134,1.0690714992249613,1275830928010,INR,1.5697252594388087,219.9748,INR,258.72962549229044,0.865925819021504,Consumer durables,BSE
BAJAJHLDNG,Bajaj Holdings & Investment Limited.,INE118A01012,11408.6,INR,-0.06657206425956416,697,0.2785994084259333,1270549082687,INR,14.336091537061586,795.7957,INR,5.477965019776226,1.27012491021531,Finance,BSE
BAJAJHLDNG,Bajaj Holdings & Investment Limited.,INE118A01012,11475,INR,-1.0690576773859815,26227,0.4013257659802696,1270549082687,INR,14.419530037671729,795.7957,INR,5.477965019776226,1.27012491021531,Finance,NSE
APOLLOHOSP,Apollo Hospitals Enterprise Limited,INE437A01024,9050,INR,2.6077097505668934,259286,1.3321023693487912,1268180636902,INR,67.04533079277213,134.9833,INR,34.231469539111444,0.226757369614512,Health services,NSE
APOLLOHOSP,Apollo Hospitals Enterprise Limited,INE437A01024,8921.5,INR,1.150793650793651,8423,0.7205550232685464,1268180636902,INR,66.09336117875321,134.9833,INR,34.231469539111444,0.226757369614512,Health services,BSE
LODHA,Lodha Developers Ltd.,INE670K01029,1235,INR,0.09726049602853344,59912,0.24297747169919998,1232725594538,INR,29.975728155339805,41.2,INR,39.001349527665326,0.34446425676771,Finance,BSE
LODHA,Lodha Developers Ltd.,INE670K01029,1229.8,INR,-0.8065817067268913,912671,0.23417815481251014,1232725594538,INR,29.849514563106794,41.2,INR,39.001349527665326,0.34446425676771,Finance,NSE
TATAPOWER,Tata Power Company Limited,INE245A01021,380,INR,-0.5235602094240838,2280780,0.7068522688737587,1219022057251,INR,31.474149783822288,12.0734,INR,-4.977254482204981,0.655307994757536,Utilities,NSE
TATAPOWER,Tata Power Company Limited,INE245A01021,381,INR,-0.1310615989515072,173426,0.6834920815085682,1219022057251,INR,31.556976493779715,12.0734,INR,-4.977254482204981,0.655307994757536,Utilities,BSE
BOSCHLTD,Bosch Limited,INE323A01026,41200,INR,-0.13041222869166696,486,0.4143222506393862,1216826211444,INR,43.817178141821955,940.2705,INR,37.61412100119134,1.24109778977937,Producer manufacturing,BSE
BOSCHLTD,Bosch Limited,INE323A01026,41200,INR,-0.24213075060532688,14478,0.6019107485843996,1216826211444,INR,43.817178141821955,940.2705,INR,37.61412100119134,1.24109778977937,Producer manufacturing,NSE
GROWW,Billionbrains Garage Ventures Limited,INE0HOQ01053,191.35,INR,-0.6490134994807892,2168616,1.3627674519792345,1208294758799,INR,49.68194210048033,3.8515,INR,34.92730775967772,0,Miscellaneous,BSE
GROWW,Billionbrains Garage Ventures Limited,INE0HOQ01053,191.33,INR,-0.6593977154724724,28769660,1.2919975978889595,1208294758799,INR,49.67674931844736,3.8515,INR,34.92730775967772,0,Miscellaneous,NSE
SBIFUNDS,SBI Funds Management Limited,INE640G01020,569.7,INR,-3.1204829521299056,4878368,0.34537437917833064,1197552833872,INR,,,,,0,Finance,NSE
SBIFUNDS,SBI Funds Management Limited,INE640G01020,570.75,INR,-2.9254188281316513,1516418,0.9451527465635778,1197552833872,INR,,,,,0,Finance,BSE
HDFCLIFE,HDFC Life Insurance Co. Ltd.,INE795G01014,535,INR,-2.815622161671208,652428,1.7627014969891628,1195947541260,INR,58.46994535519126,9.15,INR,4.847026469577174,0.381471389645777,Finance,BSE
HDFCLIFE,HDFC Life Insurance Co. Ltd.,INE795G01014,535.95,INR,-3.100705116615436,9286204,3.0270081032458944,1195947541260,INR,58.57377049180328,9.15,INR,4.847026469577174,0.381471389645777,Finance,NSE
CIPLA,Cipla Ltd,INE059A01026,1460,INR,-0.9766684753119974,947279,0.5241078060487022,1186724799927,INR,35.011990407673856,41.7,INR,-37.509366102202904,0.884955752212389,Health technology,NSE
CIPLA,Cipla Ltd,INE059A01026,1450,INR,-1.2933968686181077,445301,3.3274127985175,1186724799927,INR,34.77218225419664,41.7,INR,-37.509366102202904,0.884955752212389,Health technology,BSE
IRFC,Indian Railway Finance Corp. Ltd.,INE053F01010,89.8,INR,-0.3882418191902479,592152,0.6169317420441183,1178125823164,INR,16.32044781273286,5.5023,INR,7.793123714369678,0,Finance,BSE
IRFC,Indian Railway Finance Corp. Ltd.,INE053F01010,89.6,INR,-0.7202216066482058,6727736,0.7873688165511046,1178125823164,INR,16.28409937662432,5.5023,INR,7.793123714369678,0,Finance,NSE
MUTHOOTFIN,Muthoot Finance Ltd,INE414G01012,2875,INR,-0.5190311418685121,127382,1.0962306368330466,1160243893738,INR,10.148621711272948,283.2897,INR,84.7882978376439,1.03806228373702,Finance,BSE
MUTHOOTFIN,Muthoot Finance Ltd,INE414G01012,2870,INR,-0.7229582482963814,1372471,0.8890769935567926,1160243893738,INR,10.130971934383778,283.2897,INR,84.7882978376439,1.03806228373702,Finance,NSE
ENRIN,Siemens Energy India Limited,INE1NPP01017,3310.3,INR,1.6676904176904235,478730,1.2454193967313627,1156643782370,INR,89.99733566779584,36.7822,INR,,0.123156501123803,Producer manufacturing,NSE
ENRIN,Siemens Energy India Limited,INE1NPP01017,3311.65,INR,2.6868217054263592,15639,0.7233245455806855,1156643782370,INR,90.03403820326136,36.7822,INR,,0.123156501123803,Producer manufacturing,BSE
LLOYDSME,Lloyds Metals & Energy Ltd.,INE281B01032,2053,INR,0.11703891543938802,361959,0.5133262244252683,1153094532334,INR,31.02145663342399,66.18,INR,147.0066585052701,0.0487020893196318,Non-energy minerals,NSE
LLOYDSME,Lloyds Metals & Energy Ltd.,INE281B01032,2052,INR,0.5364885720585015,23284,0.5890463288327603,1153094532334,INR,31.006346328195825,66.18,INR,147.0066585052701,0.0487020893196318,Non-energy minerals,BSE
ABCAPITAL,Aditya Birla Capital Ltd.,INE674K01013,420,INR,-1.0250972074938194,3928195,0.7973491891312573,1152174749244,INR,27.131782945736433,15.48,INR,19.536679536679546,0,Finance,NSE
ABCAPITAL,Aditya Birla Capital Ltd.,INE674K01013,417,INR,-0.9736404654476425,158389,0.5563230114900621,1152174749244,INR,26.93798449612403,15.48,INR,19.536679536679546,0,Finance,BSE
CANBK,Canara Bank,INE476A01022,128,INR,0.7081038552321052,21657270,0.9373095971606794,1151972723633,INR,5.846537525178936,21.8933,INR,7.343776813512792,3.30708661417323,Finance,NSE
CANBK,Canara Bank,INE476A01022,127.75,INR,0.5905511811023622,713710,0.508336871413799,1151972723633,INR,5.835118506575071,21.8933,INR,7.343776813512792,3.30708661417323,Finance,BSE
GAIL,GAIL (India) Limited,INE129A01019,175.05,INR,0.6902502157032022,542457,0.3644879556242225,1143081107221,INR,11.649651941275906,15.0262,INR,-15.09278303912483,3.45125107851596,Utilities,BSE
GAIL,GAIL (India) Limited,INE129A01019,175,INR,0.4016064257028047,18131149,1.272307092873059,1143081107221,INR,11.646324420013045,15.0262,INR,-15.09278303912483,3.45125107851596,Utilities,NSE
MARICO,Marico Limited,INE196A01026,875,INR,-0.6754072308303587,2333652,1.1849368713763337,1136737251648,INR,64.43109186769168,13.5804,INR,8.022717510619001,0.456881781838949,Consumer non-durables,NSE
MARICO,Marico Limited,INE196A01026,879.05,INR,0.40548258138206217,58498,0.423644364106174,1136737251648,INR,64.72931577862214,13.5804,INR,8.022717510619001,0.456881781838949,Consumer non-durables,BSE
JINDALSTEL,Jindal Steel Limited,INE749A01030,1124,INR,1.7102524658402039,822310,0.738840990647655,1135358093994,INR,42.07500131016463,26.7142,INR,-8.757992240013115,0.179694519317161,Non-energy minerals,NSE
JINDALSTEL,Jindal Steel Limited,INE749A01030,1121,INR,0.7187780772686434,33176,0.49818526377119554,1135358093994,INR,41.96270148460369,26.7142,INR,-8.757992240013115,0.179694519317161,Non-energy minerals,BSE
INDIANB,Indian Bank,INE562A01011,842.4,INR,0.645161290322578,26342,0.29301054935862925,1127408859009,INR,8.875431049469148,94.9137,INR,16.568087306597373,2.18040621266428,Finance,BSE
INDIANB,Indian Bank,INE562A01011,845,INR,0,885832,0.6573019730441725,1127408859009,INR,8.902824355177387,94.9137,INR,16.568087306597373,2.18040621266428,Finance,NSE
GMRAIRPORT,GMR Airports Ltd,INE776C01039,105.5,INR,0,113023,0.12900800816899669,1113971924316,INR,959.9636032757052,0.1099,INR,,0,Transportation,BSE
GMRAIRPORT,GMR Airports Ltd,INE776C01039,106.56,INR,0.9568924680246378,6839743,0.5462089097910551,1113971924316,INR,969.6087352138308,0.1099,INR,,0,Transportation,NSE
ZYDUSLIFE,Zydus Lifesciences Limited,INE010B01027,1118.5,INR,0.2015677491601344,13624,0.13881416996788445,1113463599091,INR,22.330787137786047,50.0878,INR,11.369083882902792,0.0895856662933931,Health technology,BSE
ZYDUSLIFE,Zydus Lifesciences Limited,INE010B01027,1130,INR,0.8028545941123997,1085433,1.1576012169054124,1113463599091,INR,22.56038396575613,50.0878,INR,11.369083882902792,0.0895856662933931,Health technology,NSE
GVT_D,GE Vernova T&D India Limited,INE200A01026,4350,INR,0.6455195391129227,28060,0.741923713531779,1106658772542,INR,90.31154368379748,48.1666,INR,102.73332603772948,0.115684505217371,Producer manufacturing,BSE
GVT&D,GE Vernova T&D India Limited,INE200A01026,4333.2,INR,-0.8421052631578989,758352,0.6746060657008621,1106658772542,INR,89.96275427370833,48.1666,INR,102.73332603772948,0.115684505217371,Producer manufacturing,NSE
UNITDSPR,United Spirits Limited,INE854D01024,1533.7,INR,0.9013157894736872,24576,0.15168900297934088,1105573354492,INR,64.5531952505819,23.7587,INR,11.426534660894944,1.11842105263158,Consumer non-durables,BSE
UNITDSPR,United Spirits Limited,INE854D01024,1525,INR,-0.32679738562091504,553258,0.41646746899760784,1105573354492,INR,64.1870135992289,23.7587,INR,11.426534660894944,1.11842105263158,Consumer non-durables,NSE
HDFCAMC,HDFC Asset Management Co. Ltd.,INE127D01025,2554,INR,-0.777000777000777,17067,0.1405964247466843,1103697155457,INR,37.26291216807703,68.54,INR,12.934585598945475,2.0979020979021,Finance,BSE
HDFCAMC,HDFC Asset Management Co. Ltd.,INE127D01025,2556,INR,-1.7149888487272134,1035685,1.5116245126958157,1103697155457,INR,37.29209220892909,68.54,INR,12.934585598945475,2.0979020979021,Finance,NSE
GODREJCP,Godrej Consumer Products Limited,INE102D01028,1058.2,INR,-2.550879454830099,644342,1.3163333180796044,1100052801514,INR,58.162670799942845,18.1938,INR,0.516010695896218,1.86046511627907,Consumer non-durables,NSE
GODREJCP,Godrej Consumer Products Limited,INE102D01028,1089.85,INR,1.3813953488372008,7658,0.06958244174583043,1100052801514,INR,59.90227440116963,18.1938,INR,0.516010695896218,1.86046511627907,Consumer non-durables,BSE
AMBUJACEM,Ambuja Cements Limited,INE079A01024,436.05,INR,-1.790540540540538,1852313,0.7027617245483991,1098289175293,INR,24.68272746827275,17.6662,INR,0.8333238205043367,0.452488687782805,Non-energy minerals,NSE
AMBUJACEM,Ambuja Cements Limited,INE079A01024,439,INR,-0.6787330316742082,46156,0.35531099719714154,1098289175293,INR,24.84971301128709,17.6662,INR,0.8333238205043367,0.452488687782805,Non-energy minerals,BSE
TATACONSUM,Tata Consumer Products Limited,INE192A01025,1092,INR,-1.6216216216216217,2064394,1.3031381139148275,1087874869217,INR,66.08529360146694,16.5241,INR,22.823800498011675,0.909711166704571,Consumer non-durables,NSE
TATACONSUM,Tata Consumer Products Limited,INE192A01025,1086,INR,-1.205367295883557,195922,2.572846451538347,1087874869217,INR,65.72218759266768,16.5241,INR,22.823800498011675,0.909711166704571,Consumer non-durables,BSE
LUPIN,Lupin Limited,INE326A01037,2410,INR,0.710405348934392,1169093,1.1533641122555265,1086390107666,INR,20.69380044650524,116.46,INR,62.381483547127715,0.757575757575758,Health technology,NSE
LUPIN,Lupin Limited,INE326A01037,2376,INR,0,12239,0.2977322817789498,1086390107666,INR,20.401854714064918,116.46,INR,62.381483547127715,0.757575757575758,Health technology,BSE
HEROMOTOCO,Hero Motocorp Limited,INE158A01026,5548,INR,1.611721611721612,1013842,1.2139396841373107,1084903927642.9999,INR,19.349888392857142,286.72,INR,31.155939801472947,3.4120250829952,Consumer durables,NSE
HEROMOTOCO,Hero Motocorp Limited,INE158A01026,5540,INR,2.1763187015861307,53798,1.110067947762965,1084903927642.9999,INR,19.321986607142854,286.72,INR,31.155939801472947,3.4120250829952,Consumer durables,BSE
LGEINDIA,LG Electronics India Limited,INE324D01010,1540,INR,-1.8483110261312936,13488,0.6004808120381088,1066147775383,INR,62.03274039700953,24.8256,INR,,0,Consumer durables,BSE
LGEINDIA,LG Electronics India Limited,INE324D01010,1542.5,INR,-1.739075041406546,147961,0.5656230718828821,1066147775383,INR,62.13344289765403,24.8256,INR,,0,Consumer durables,NSE
